POA_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2409,393,411,802,10,11,17,17,17,28,0,0,0,27,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,85,0,0,0,10,11,19,59,57,118,51,33,87,501,502,1003
POA2410,115,102,218,5,0,4,4,13,18,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,24,0,0,0,0,0,0,13,17,31,12,14,28,141,131,277
POA2411,45,39,88,4,0,9,0,4,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,10,8,17,11,10,14,60,59,118
POA2415,155,150,303,8,10,20,12,7,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,25,0,0,0,0,0,0,22,20,39,14,27,41,193,198,387
POA2420,1588,1630,3210,99,105,199,92,80,175,5,4,6,4,3,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,98,95,197,0,8,4,0,3,3,201,206,408,185,178,366,1973,2014,3989
POA2421,755,749,1508,16,15,27,83,92,172,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,94,180,0,0,0,0,0,0,97,107,206,54,45,98,914,902,1816
POA2422,2082,2086,4165,151,166,318,148,164,309,3,0,3,9,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,173,335,11,7,20,4,7,16,327,358,683,199,241,445,2606,2684,5293
POA2423,1166,1103,2261,51,50,103,138,129,266,0,0,0,3,4,12,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,147,138,284,8,4,9,5,3,11,207,198,405,142,127,271,1509,1430,2935
POA2424,188,148,335,4,3,11,17,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,29,0,0,0,0,0,0,20,15,38,24,30,56,233,192,423
POA2425,698,727,1427,35,43,72,68,61,130,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,73,65,135,7,0,6,0,3,3,112,109,216,60,51,116,870,890,1761
POA2426,282,278,558,9,12,26,29,28,51,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,60,0,0,0,0,0,0,41,46,82,28,38,68,353,360,712
POA2427,1199,1188,2392,88,93,180,136,130,267,0,0,0,19,23,37,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,153,158,315,0,3,0,0,7,9,249,260,508,99,109,205,1540,1558,3100
POA2428,8730,9379,18109,623,697,1319,901,978,1879,24,22,47,39,44,87,0,0,7,5,3,6,7,3,3,3,0,8,0,3,4,0,0,0,980,1057,2040,39,45,84,33,33,67,1683,1835,3510,1054,1172,2227,11471,12383,23850
POA2429,3784,3972,7757,119,147,262,336,346,676,3,0,3,16,18,33,3,5,6,3,11,10,0,3,3,3,4,7,0,3,3,0,0,0,359,381,745,7,6,12,3,4,11,493,538,1026,432,421,861,4705,4936,9641
POA2430,12660,13590,26258,895,992,1889,1196,1203,2399,15,23,43,78,71,145,3,0,8,13,13,28,4,4,12,4,3,9,3,7,6,0,0,0,1318,1325,2644,42,53,95,66,57,122,2317,2429,4743,1319,1382,2702,16297,17402,33699
POA2431,1930,1972,3903,150,173,320,176,178,359,7,6,14,19,27,44,0,0,0,8,6,12,0,0,0,3,0,5,0,0,0,0,0,0,215,219,431,11,13,16,6,0,6,378,401,782,196,222,420,2506,2598,5103
POA2439,1053,1113,2164,85,102,190,109,111,221,0,0,0,16,17,27,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,125,130,260,0,0,5,8,3,11,222,243,461,147,148,289,1416,1493,2915
POA2440,8043,8267,16309,489,552,1042,524,565,1090,18,16,32,49,53,110,7,3,14,13,16,27,0,0,0,3,3,4,0,0,0,0,0,0,613,664,1280,40,41,79,35,32,69,1177,1291,2466,1593,1196,2788,10814,10757,21569
POA2441,1725,1584,3306,54,51,107,161,165,330,3,3,6,26,22,45,0,0,0,0,3,5,0,0,0,0,0,0,5,0,4,0,0,0,194,204,395,3,4,13,3,0,3,250,257,506,258,234,490,2233,2078,4304
POA2443,3401,3482,6885,202,241,443,230,262,499,7,10,16,34,26,61,0,3,5,5,6,10,0,0,4,5,4,5,7,0,6,0,0,0,292,315,610,8,13,24,15,10,20,521,578,1096,420,439,862,4344,4502,8843
POA2444,16466,18370,34836,1101,1218,2322,1852,2023,3876,55,56,115,167,175,343,9,19,23,21,23,44,12,7,22,7,7,15,22,27,55,0,0,0,2149,2339,4489,116,127,246,51,60,113,3419,3742,7161,1854,2026,3880,21743,24139,45877
POA2445,2521,2663,5188,112,120,231,225,246,474,7,5,11,25,24,49,0,3,7,4,5,8,3,0,5,0,3,4,5,0,4,0,0,0,265,289,553,7,7,15,3,3,3,388,414,804,216,199,418,3127,3281,6407
POA2446,4999,5317,10320,267,349,624,443,475,919,14,9,25,44,46,90,10,11,19,3,5,12,7,0,9,0,0,5,0,0,0,0,0,0,534,547,1081,11,18,32,19,22,35,833,934,1768,569,552,1121,6400,6807,13206
POA2447,2801,2841,5645,119,124,245,214,223,436,3,0,3,37,35,66,0,0,0,6,4,11,3,3,7,0,0,3,0,3,3,0,0,0,257,265,523,3,4,11,6,9,12,388,401,791,339,333,673,3531,3573,7104
POA2448,3263,3543,6808,184,219,402,280,331,613,12,16,26,61,63,126,5,5,12,5,9,18,6,3,7,8,3,4,5,10,15,0,0,0,384,435,819,9,21,33,20,16,33,606,692,1295,387,432,817,4251,4663,8917
POA2449,906,827,1729,47,52,96,61,60,125,0,0,3,3,7,9,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,0,0,0,69,80,147,0,0,3,0,0,0,124,133,254,95,99,187,1119,1053,2171
POA2450,15574,16566,32141,748,873,1621,2027,2134,4166,81,80,165,186,203,384,20,26,45,38,41,79,3,12,13,18,21,40,9,14,28,0,0,0,2392,2528,4920,169,232,401,75,68,146,3389,3702,7093,2050,2162,4211,21004,22435,43441
POA2452,5642,6103,11744,399,451,849,408,473,879,19,25,46,78,72,153,0,0,0,9,14,15,5,0,6,3,3,3,3,8,6,0,0,0,515,596,1115,26,53,79,24,21,41,961,1120,2081,547,618,1162,7145,7839,14988
POA2453,1084,1133,2215,74,85,154,54,42,97,3,6,11,9,11,22,0,0,0,5,5,15,0,0,0,0,0,4,4,0,4,0,0,0,86,63,147,5,3,10,8,7,10,169,157,327,106,98,202,1362,1384,2747
POA2454,2849,3047,5897,167,200,366,223,266,488,14,18,25,38,30,68,0,0,0,3,9,10,7,8,8,0,3,3,3,3,5,0,0,0,288,324,615,20,19,33,13,23,39,492,564,1056,279,272,554,3620,3893,7506
POA2455,1102,1134,2230,82,90,174,109,131,234,7,8,12,12,6,14,0,3,3,3,0,4,0,0,3,3,3,3,0,0,0,0,0,0,131,148,280,7,7,15,3,0,3,231,240,468,145,143,290,1471,1510,2986
POA2456,5559,5630,11183,364,427,797,402,402,806,27,24,55,75,77,149,17,11,26,8,11,25,0,6,4,9,8,17,4,7,5,0,0,0,542,542,1088,69,89,165,17,17,25,997,1078,2070,646,683,1329,7197,7390,14590
POA2460,11030,11471,22503,735,800,1537,741,772,1520,33,30,59,155,174,331,3,4,4,17,24,42,3,0,6,12,8,21,15,10,22,0,0,0,977,1023,2000,24,37,59,38,24,62,1768,1890,3656,1476,1262,2741,14271,14623,28896
POA2462,992,914,1908,55,48,106,66,65,133,3,3,9,12,23,41,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,85,97,185,7,5,7,0,0,0,145,154,301,113,98,214,1254,1167,2424
POA2463,2905,3025,5929,185,205,392,172,198,366,5,5,11,75,66,144,3,5,6,11,12,24,0,3,3,3,0,4,0,0,3,0,0,0,273,286,563,9,9,13,9,8,13,475,508,983,287,285,576,3668,3817,7489
POA2464,2464,2610,5073,220,249,468,131,128,257,9,8,25,76,73,147,0,0,0,6,5,6,4,4,8,9,6,16,4,3,9,0,0,0,241,231,469,18,20,39,14,15,25,487,511,1007,298,316,608,3251,3443,6692
POA2465,111,110,225,14,11,25,8,6,10,0,0,0,3,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,13,23,0,0,0,0,0,0,24,20,42,11,9,23,148,137,288
POA2466,671,658,1325,50,60,110,36,39,81,0,0,0,26,26,50,3,0,3,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,72,68,140,0,0,3,0,0,0,121,133,252,85,57,143,872,843,1719
POA2469,1630,1475,3105,57,52,111,122,97,216,3,3,7,37,44,81,0,0,0,3,0,3,0,0,0,0,4,8,0,0,0,0,0,0,167,151,315,3,12,12,11,5,15,235,214,449,237,196,433,2096,1889,3990
POA2470,5777,5994,11773,407,440,845,399,410,809,7,15,21,109,102,213,5,5,8,10,4,13,3,3,5,3,0,4,0,0,0,0,0,0,544,536,1078,11,20,30,23,18,41,979,1010,1992,640,619,1258,7400,7625,15027
POA2471,985,1021,2004,19,17,39,67,73,145,0,5,3,10,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,93,177,3,3,7,0,3,5,107,118,228,132,136,270,1225,1274,2499
POA2472,760,672,1428,30,34,65,45,46,90,4,3,6,15,18,33,0,0,0,3,4,4,0,0,3,0,0,0,0,0,0,0,0,0,67,71,136,3,3,6,0,0,0,107,105,210,111,92,200,974,874,1841
POA2473,1178,1187,2363,80,95,169,64,78,138,0,0,5,16,31,46,0,0,0,7,5,7,0,0,0,3,3,5,0,0,0,0,0,0,92,110,206,8,4,11,0,4,4,181,219,394,147,158,302,1506,1561,3064
POA2474,2459,2445,4911,139,156,296,109,117,228,6,3,6,56,58,113,4,0,3,0,3,6,3,0,3,8,6,15,0,0,3,0,0,0,184,196,380,12,3,13,4,8,11,337,362,703,351,318,672,3151,3128,6276
POA2475,146,140,281,0,3,10,11,9,14,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,23,0,0,0,0,0,0,18,14,31,32,35,69,189,188,380
POA2476,338,308,644,7,9,7,15,14,29,0,0,0,13,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,31,32,64,0,0,0,0,4,7,32,41,79,24,34,60,399,380,778
POA2477,4622,4934,9557,222,278,503,405,413,817,16,21,35,73,79,151,0,3,6,9,11,17,4,0,3,4,3,9,0,3,6,0,0,0,510,541,1055,30,26,58,5,17,24,772,862,1633,426,466,897,5822,6265,12086
POA2478,10203,10909,21112,705,773,1484,978,1117,2098,41,55,87,195,226,424,8,10,18,10,13,23,5,8,12,11,6,18,13,7,16,0,0,0,1256,1443,2700,80,89,171,34,46,82,2081,2357,4438,1213,1303,2523,13498,14570,28066
POA2479,1801,1827,3629,54,48,102,158,178,335,20,17,36,31,25,60,0,0,0,5,3,5,0,0,0,0,3,3,0,3,0,0,0,0,210,229,444,27,28,57,4,4,10,295,311,606,198,243,443,2296,2387,4684
POA2480,16520,17489,34005,781,835,1613,1430,1569,3000,67,66,138,262,254,514,14,11,24,25,26,50,8,13,22,13,19,34,3,3,7,3,4,4,1824,1967,3788,93,100,191,83,72,158,2777,2964,5746,2197,2229,4425,21498,22683,44178
POA2481,3756,3945,7703,309,333,639,310,400,708,53,78,134,88,93,180,8,8,9,10,11,24,5,5,14,3,3,11,4,3,3,0,0,0,480,605,1081,102,147,248,24,30,51,912,1111,2024,959,986,1942,5629,6047,11672
POA2482,2159,2260,4419,127,150,278,146,194,340,26,28,55,37,38,76,6,6,14,7,7,18,0,0,0,0,0,0,0,3,3,0,0,0,230,278,508,23,25,51,7,19,27,388,468,861,459,472,934,3011,3205,6212
POA2483,3803,4080,7887,199,251,447,301,388,686,23,37,64,69,90,157,4,6,11,5,3,9,3,4,6,3,3,7,0,3,6,0,0,0,411,531,950,31,46,83,24,19,44,668,848,1518,560,538,1102,5037,5471,10507
POA2484,7121,7275,14400,321,377,698,531,573,1106,30,33,56,223,227,448,4,7,6,20,18,42,7,7,14,8,12,23,0,0,0,0,0,0,828,883,1704,37,44,83,24,27,55,1213,1327,2541,895,865,1766,9234,9474,18703
POA2485,4920,5409,10329,249,266,512,419,441,856,25,25,47,303,356,668,4,0,4,9,16,19,5,4,9,6,6,10,3,3,9,0,0,0,774,850,1624,71,56,130,16,26,46,1112,1198,2308,752,859,1610,6785,7462,14245
POA2486,11705,13053,24759,373,428,800,954,1050,1996,46,46,94,440,488,925,13,12,26,19,15,36,17,12,27,4,9,8,20,19,37,3,0,3,1516,1636,3150,69,71,137,31,35,64,1979,2173,4157,1136,1265,2398,14826,16490,31316
POA2487,4631,4773,9404,386,417,806,385,441,830,43,39,76,272,283,558,3,8,7,18,24,38,0,4,9,4,3,7,9,6,15,0,0,0,733,812,1546,59,48,112,22,10,34,1207,1286,2495,684,727,1414,6527,6791,13312
POA2488,1242,1241,2478,54,62,119,75,80,154,7,9,13,51,44,92,0,0,0,0,3,3,0,0,0,3,4,9,0,0,0,0,0,0,137,141,270,18,15,33,3,3,8,208,218,427,146,167,314,1600,1620,3217
POA2489,2633,2887,5521,210,237,446,189,229,417,15,13,25,95,131,222,3,3,6,4,6,11,4,3,4,3,9,12,0,0,0,0,0,0,309,385,699,20,15,32,20,26,44,563,662,1224,274,256,528,3466,3806,7269
POA2490,239,253,500,7,7,5,27,26,50,0,0,0,10,12,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,46,43,85,0,3,3,0,3,3,50,53,103,23,32,54,319,337,655
POA2500,14004,13886,27893,705,663,1362,2598,2534,5135,53,50,101,55,48,107,16,9,25,27,27,57,12,7,15,13,9,18,57,52,107,0,0,0,2826,2735,5564,895,690,1589,54,46,93,4480,4134,8612,1839,1766,3611,20323,19787,40115
POA2502,4892,4962,9854,144,138,279,480,492,973,3,3,9,8,11,18,0,0,0,15,9,17,0,0,0,0,3,4,0,0,0,0,0,0,508,514,1027,45,58,99,11,8,24,710,722,1426,521,475,1000,6119,6163,12282
POA2505,2026,2001,4035,49,55,103,169,179,345,9,3,12,3,3,7,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,0,0,0,182,188,373,16,8,23,7,3,12,255,256,506,238,178,421,2517,2441,4959
POA2506,3016,3219,6233,67,73,137,265,222,494,3,3,5,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,232,503,21,17,38,10,14,22,365,332,701,287,297,588,3669,3848,7516
POA2508,3717,3630,7347,153,149,305,284,253,541,11,5,13,10,7,11,0,0,0,3,3,5,3,3,3,0,3,3,0,0,3,0,0,0,307,279,584,18,22,37,13,11,27,495,467,956,288,255,536,4499,4348,8846
POA2515,4514,4507,9021,180,183,362,315,402,714,13,9,21,13,18,34,0,0,0,11,11,21,0,0,0,0,4,3,3,0,3,0,0,0,355,443,797,50,48,92,10,10,18,593,680,1276,326,374,701,5433,5564,10995
POA2516,2369,2536,4901,98,104,201,201,200,407,3,9,5,10,7,10,0,0,0,3,3,7,0,0,0,0,0,3,3,0,6,0,0,0,218,222,443,24,31,53,3,3,5,347,359,702,208,212,416,2925,3099,6028
POA2517,5415,5864,11281,188,199,388,394,464,858,12,5,22,10,6,15,3,0,3,0,0,3,0,0,3,3,0,0,4,4,9,0,0,0,425,487,912,40,38,78,9,13,25,668,734,1406,441,455,890,6527,7053,13575
POA2518,7486,7975,15461,202,202,404,695,787,1480,10,13,21,23,20,46,0,3,7,13,10,14,0,0,0,3,0,4,5,3,7,0,0,0,752,832,1578,54,57,109,21,16,35,1028,1104,2133,597,673,1273,9113,9749,18859
POA2519,6653,6886,13542,232,233,464,587,663,1253,4,6,12,17,14,34,4,0,4,8,4,9,0,0,3,0,0,0,6,14,26,0,0,0,629,704,1332,148,136,286,9,13,20,1025,1079,2111,561,510,1068,8242,8477,16714
POA2522,39,44,84,4,3,3,55,98,146,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,57,107,157,25,20,44,0,0,0,78,127,207,4,10,10,118,185,300
POA2525,4681,4839,9519,108,123,226,423,423,845,3,7,10,7,8,13,3,5,3,5,9,13,3,3,9,0,0,4,0,0,3,0,0,0,452,451,901,49,54,102,11,6,14,611,628,1244,356,330,690,5652,5794,11447
POA2526,6330,6638,12965,149,153,302,465,518,988,4,6,11,13,17,29,3,0,0,8,3,11,0,0,0,0,3,3,11,8,16,0,0,0,503,562,1061,34,39,71,14,14,27,698,769,1461,501,527,1029,7522,7938,15460
POA2527,8404,8940,17342,278,266,543,790,883,1668,7,6,13,25,21,52,4,0,4,8,3,10,0,0,0,3,3,7,0,0,4,0,0,0,839,918,1752,41,32,70,29,30,54,1179,1243,2422,671,685,1354,10249,10871,21118
POA2528,9221,9483,18704,345,389,728,776,904,1683,7,5,14,45,42,90,5,3,7,5,3,14,0,3,3,9,10,13,9,7,17,0,0,0,864,975,1842,61,59,122,24,23,40,1295,1435,2734,1041,1025,2071,11559,11952,23508
POA2529,10191,10568,20757,328,356,688,1120,1189,2311,12,13,26,42,33,81,6,3,8,10,17,22,4,3,8,0,0,0,14,10,24,0,0,0,1206,1269,2473,62,77,142,25,11,34,1624,1717,3339,794,846,1642,12609,13129,25735
POA2530,12754,13521,26273,439,477,916,1139,1193,2330,13,26,36,36,35,72,7,4,13,6,3,9,0,3,3,4,3,5,3,7,9,0,0,0,1214,1278,2491,34,46,80,29,16,48,1719,1820,3534,907,913,1821,15383,16248,31634
POA2533,6205,6330,12532,253,264,516,511,561,1070,3,16,18,15,16,28,5,0,4,12,9,21,3,3,7,0,0,0,8,10,17,0,0,0,561,617,1174,42,42,90,12,14,25,870,934,1802,547,588,1142,7622,7855,15473
POA2534,2132,2237,4371,95,100,201,210,234,445,0,0,0,10,13,30,0,0,0,0,4,5,0,3,3,0,4,4,5,3,11,0,0,0,235,264,496,23,20,37,4,10,11,351,388,744,264,293,553,2751,2917,5666
POA2535,2766,2955,5724,148,164,318,261,293,560,3,3,7,14,6,19,0,0,0,3,4,7,0,0,3,5,4,7,5,10,12,0,0,0,292,325,611,11,18,29,11,3,14,465,510,970,286,295,577,3518,3760,7280
POA2536,6432,6911,13344,318,333,653,669,697,1361,30,42,69,38,38,73,10,9,22,14,13,27,6,12,18,3,4,6,81,89,168,0,0,0,857,897,1749,25,30,62,21,22,43,1229,1281,2511,870,841,1712,8529,9033,17563
POA2537,4620,4645,9267,242,253,497,307,354,657,18,24,46,24,31,53,3,3,3,3,3,6,7,4,4,0,3,3,46,45,93,0,0,0,405,462,871,16,16,35,13,9,19,681,742,1422,523,533,1059,5826,5920,11747
POA2538,849,910,1760,58,94,151,83,94,172,0,0,0,0,4,9,0,0,0,0,0,0,8,3,10,0,0,0,3,3,5,0,0,0,95,107,203,3,6,11,6,5,12,164,212,369,130,121,247,1142,1240,2383
POA2539,6873,7044,13914,504,557,1055,513,525,1037,24,25,49,40,34,73,5,6,16,9,4,15,0,3,6,9,0,9,35,39,81,0,0,0,639,641,1277,33,49,83,14,20,35,1190,1259,2456,711,760,1472,8774,9064,17837
POA2540,17040,17384,34423,807,917,1722,1677,1677,3352,54,54,108,113,94,205,7,6,16,34,40,73,15,12,27,17,12,23,69,65,134,7,8,22,1989,1965,3958,92,102,191,59,61,123,2952,3045,5995,2545,1748,4286,22535,22178,44709
POA2541,9231,9782,19006,631,688,1317,967,1096,2061,17,20,37,50,64,116,4,7,12,14,13,24,4,6,7,13,13,27,15,25,33,3,3,4,1085,1243,2327,57,70,125,32,38,68,1800,2037,3837,1217,1268,2485,12248,13083,25327
POA2545,445,418,867,11,6,13,23,23,49,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,34,32,70,0,0,3,9,3,10,55,46,97,35,38,69,531,506,1037
POA2546,3501,3572,7070,217,242,459,178,173,352,45,48,99,12,15,24,3,0,9,3,3,3,0,0,0,6,5,12,33,46,78,0,0,0,281,291,571,10,16,27,25,29,48,533,572,1104,427,457,880,4465,4596,9064
POA2548,2774,3040,5810,243,262,509,182,216,391,64,59,126,16,13,34,3,3,7,5,3,14,0,3,4,0,0,0,38,40,76,0,0,0,309,334,647,19,19,40,13,10,17,578,634,1213,308,346,660,3659,4020,7682
POA2549,1466,1514,2980,85,97,187,92,103,194,14,16,32,12,13,24,0,0,0,5,10,10,0,0,3,3,3,7,7,5,15,0,0,0,127,154,283,3,7,9,0,3,3,220,261,482,135,155,296,1825,1932,3761
POA2550,6153,6314,12467,325,364,696,386,401,787,43,49,89,27,27,48,3,0,8,6,10,12,3,3,6,3,4,12,40,49,88,0,0,0,514,547,1060,19,18,37,15,18,30,874,948,1821,730,694,1418,7755,7954,15707
POA2551,1336,1371,2703,58,71,131,83,86,169,36,25,62,3,7,10,0,0,0,5,6,12,0,3,4,3,7,11,8,3,8,0,0,0,143,136,271,0,3,5,3,3,7,206,214,423,165,176,344,1707,1762,3471
POA2555,98,96,190,0,0,0,9,3,10,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,19,0,0,0,0,0,0,12,5,20,3,5,13,114,109,222
POA2556,1070,1060,2131,10,3,15,83,62,146,3,3,3,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,68,154,3,0,3,0,0,4,104,69,177,111,69,182,1285,1204,2483
POA2557,3184,3003,6194,86,77,161,774,757,1536,0,3,4,5,11,20,4,4,5,11,3,10,0,0,0,0,4,3,4,0,5,0,0,0,803,777,1583,23,29,56,8,6,14,920,888,1814,408,358,764,4513,4252,8765
POA2558,4631,4552,9181,122,141,260,424,462,885,0,3,3,5,6,12,0,5,4,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,446,481,924,18,35,54,12,14,27,595,670,1261,256,266,522,5481,5483,10966
POA2559,962,1162,2129,11,34,43,80,89,169,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,91,172,8,9,11,3,4,9,100,136,237,286,383,674,1355,1685,3040
POA2560,29012,30234,59241,741,804,1551,3645,3792,7439,36,36,73,72,80,155,6,15,19,34,34,61,7,3,8,18,7,25,14,13,25,0,0,0,3825,3985,7810,326,407,729,89,73,169,4992,5265,10255,2935,3037,5977,36933,38543,75476
POA2563,121,114,231,4,0,3,24,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,39,0,0,0,0,0,0,27,17,42,15,16,33,159,143,300
POA2564,5380,5807,11189,163,159,323,402,392,791,7,3,17,11,7,16,0,3,3,3,3,5,0,0,0,0,0,4,3,4,3,0,0,0,431,414,847,74,87,168,9,8,23,685,677,1356,577,632,1205,6641,7111,13753
POA2565,7562,7626,15191,215,226,446,1029,990,2018,13,9,22,34,26,63,10,5,18,11,11,26,0,0,0,4,8,9,3,8,8,0,0,0,1107,1057,2161,161,184,342,15,12,21,1491,1480,2973,833,705,1535,9890,9810,19702
POA2566,10398,10740,21139,310,318,630,1097,1064,2159,5,9,15,22,22,44,3,7,9,3,4,5,3,0,4,9,5,16,3,3,3,0,0,0,1143,1118,2261,139,175,310,23,19,39,1615,1630,3244,821,790,1612,12836,13159,25993
POA2567,15178,15952,31126,474,582,1055,1673,1736,3407,13,16,29,36,29,61,6,7,18,4,10,16,0,0,0,8,8,12,5,0,11,0,0,0,1749,1805,3553,90,107,194,26,26,49,2338,2512,4846,944,1016,1958,18456,19469,37929
POA2568,458,482,937,11,4,20,43,57,105,0,0,0,3,0,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,53,64,115,3,7,10,0,3,3,62,79,141,27,29,59,551,588,1133
POA2569,596,548,1144,3,3,6,35,47,85,0,0,0,3,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,91,0,0,0,3,3,4,45,59,104,48,47,93,688,651,1343
POA2570,14838,15491,30331,508,509,1014,2424,2667,5092,34,28,61,38,43,81,4,3,3,14,10,24,0,0,3,0,0,0,7,5,15,0,0,0,2522,2758,5279,90,98,183,39,32,66,3156,3398,6555,1249,1348,2600,19241,20237,39481
POA2571,4745,4703,9449,168,175,342,560,570,1134,13,3,18,6,7,14,0,0,0,3,7,10,0,0,0,0,0,0,6,0,6,0,0,0,589,596,1180,27,20,45,6,9,14,783,793,1584,328,327,653,5861,5828,11687
POA2572,1760,1840,3603,94,88,175,162,152,309,0,0,3,8,5,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,171,158,328,0,4,5,8,3,5,270,255,522,151,144,295,2183,2241,4423
POA2573,1909,2025,3935,99,122,219,200,208,406,3,3,7,3,6,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,217,425,4,10,14,5,3,7,321,349,667,179,208,386,2406,2581,4986
POA2574,2375,2374,4754,49,36,76,201,203,404,3,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,217,208,419,3,0,3,11,3,16,269,243,515,215,203,416,2862,2824,5689
