region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
111,3241,2922,6163,9979,9389,19368,2220,2103,4323,1422,1311,2733,13621,12803,26424,7288,6974,14262,1739,1791,3530,1524,1559,3083,10551,10324,20875,594,667,1261,298,546,844,1685,878,2563,1384,1852,3236,49,45,94,4010,3988,7998,3815,4837,8652,1391,1626,3017,537,719,1256,1610,2520,4130,31,34,65,7384,9736,17120,165,249,414,459,845,1304,14,13,27,638,1107,1745,9866,9783,19649,49311,50663,99974
112,1994,1833,3827,6165,5800,11965,2117,2151,4268,1058,1117,2175,9340,9068,18408,4920,4683,9603,2046,2198,4244,744,808,1552,7710,7689,15399,297,350,647,266,607,873,751,499,1250,889,1665,2554,38,29,67,2241,3150,5391,960,1396,2356,543,941,1484,146,223,369,660,1490,2150,10,18,28,2319,4068,6387,122,204,326,314,666,980,14,8,22,450,878,1328,7497,7613,15110,31551,34299,65850
113,1514,1457,2971,4488,4236,8724,2022,1839,3861,416,386,802,6926,6461,13387,3350,3240,6590,1422,1542,2964,489,490,979,5261,5272,10533,404,274,678,162,268,430,852,463,1315,664,1178,1842,28,25,53,2110,2208,4318,707,1488,2195,211,333,544,125,206,331,460,831,1291,15,7,22,1518,2865,4383,146,86,232,151,322,473,8,8,16,305,416,721,5818,4892,10710,23452,23571,47023
114,1337,1246,2583,4022,3884,7906,704,636,1340,720,611,1331,5446,5131,10577,2860,2800,5660,856,953,1809,800,1033,1833,4516,4786,9302,178,190,368,84,207,291,614,373,987,541,964,1505,20,31,51,1437,1765,3202,325,496,821,128,294,422,79,95,174,364,733,1097,6,13,19,902,1631,2533,69,95,164,164,386,550,5,4,9,238,485,723,5130,4783,9913,19006,19827,38833
115,2370,2230,4600,6989,6605,13594,1975,1870,3845,1536,1382,2918,10500,9857,20357,4662,4396,9058,2384,2175,4559,2052,2008,4060,9098,8579,17677,418,369,787,154,329,483,1129,466,1595,613,1074,1687,30,20,50,2344,2258,4602,3042,3525,6567,428,569,997,409,478,887,1008,1299,2307,34,28,62,4921,5899,10820,156,217,373,311,627,938,7,17,24,474,861,1335,4496,4458,8954,34203,34142,68345
116,3220,2830,6050,10273,9361,19634,3536,3386,6922,1299,1230,2529,15108,13977,29085,6990,6681,13671,3369,3426,6795,1164,1093,2257,11523,11200,22723,888,861,1749,492,914,1406,1280,689,1969,1321,1974,3295,68,47,115,4049,4485,8534,2575,3243,5818,619,893,1512,421,494,915,1127,1565,2692,48,47,95,4790,6242,11032,414,498,912,552,906,1458,22,32,54,988,1436,2424,10511,9510,20021,50189,49680,99869
117,1261,1106,2367,3107,2980,6087,1139,1107,2246,473,424,897,4719,4511,9230,1822,1745,3567,930,1212,2142,624,552,1176,3376,3509,6885,822,794,1616,899,1181,2080,487,398,885,1265,1572,2837,46,42,88,3519,3987,7506,5493,6877,12370,3105,2918,6023,502,610,1112,2921,3372,6293,66,61,127,12087,13838,25925,1052,1293,2345,958,1246,2204,44,29,73,2054,2568,4622,16887,13908,30795,43903,43427,87330
118,2048,1983,4031,3448,3278,6726,1593,1581,3174,2338,2156,4494,7379,7015,14394,1307,1253,2560,1567,1622,3189,2694,2713,5407,5568,5588,11156,361,352,713,363,475,838,464,272,736,847,1116,1963,23,28,51,2058,2243,4301,5761,6025,11786,1875,1845,3720,411,516,927,1865,2448,4313,52,63,115,9964,10897,20861,334,418,752,539,967,1506,10,19,29,883,1404,2287,13877,12044,25921,41777,41174,82951
119,4376,4004,8380,13240,11980,25220,4932,4746,9678,2536,2504,5040,20708,19230,39938,9905,9929,19834,4725,4181,8906,2259,2208,4467,16889,16318,33207,1622,1398,3020,1092,1689,2781,1930,844,2774,1883,2691,4574,128,84,212,6655,6706,13361,6938,7916,14854,2445,2161,4606,740,810,1550,2093,2354,4447,130,141,271,12346,13382,25728,1024,1013,2037,1082,1744,2826,42,54,96,2148,2811,4959,20437,19642,40079,83559,82093,165652
120,2078,1882,3960,5083,4852,9935,2350,2214,4564,975,930,1905,8408,7996,16404,3038,3028,6066,2144,2182,4326,1493,1480,2973,6675,6690,13365,570,534,1104,523,754,1277,601,320,921,962,1377,2339,26,30,56,2682,3015,5697,4496,4913,9409,1798,1821,3619,522,538,1060,1985,2721,4706,53,59,112,8854,10052,18906,520,527,1047,589,1063,1652,23,25,48,1132,1615,2747,9858,9219,19077,39687,40469,80156
121,3884,3540,7424,10097,9550,19647,2459,2348,4807,3005,2773,5778,15561,14671,30232,4734,4669,9403,2884,2777,5661,5206,5151,10357,12824,12597,25421,507,517,1024,393,698,1091,795,510,1305,1066,1981,3047,30,29,59,2791,3735,6526,5763,6572,12335,1400,1750,3150,713,743,1456,2896,3704,6600,50,82,132,10822,12851,23673,338,393,731,810,1514,2324,27,31,58,1175,1938,3113,10235,10409,20644,57292,59741,117033
122,2785,2625,5410,7357,6953,14310,1592,1525,3117,1518,1360,2878,10467,9838,20305,3650,3638,7288,2149,2007,4156,1909,1666,3575,7708,7311,15019,388,340,728,222,348,570,937,446,1383,936,1345,2281,28,18,46,2511,2497,5008,2148,2570,4718,509,664,1173,303,344,647,1116,1665,2781,23,28,51,4099,5271,9370,180,225,405,462,907,1369,8,22,30,650,1154,1804,6551,6466,13017,34771,35162,69933
123,2608,2342,4950,8096,7768,15864,1848,1800,3648,1274,1233,2507,11218,10801,22019,5772,5975,11747,2125,2114,4239,1023,980,2003,8920,9069,17989,564,588,1152,216,489,705,1389,677,2066,866,1229,2095,47,39,86,3082,3022,6104,1641,2209,3850,360,666,1026,280,394,674,708,1174,1882,18,34,52,3007,4477,7484,170,208,378,321,711,1032,12,19,31,503,938,1441,7601,7774,15375,36939,38423,75362
124,3143,2797,5940,8813,8297,17110,2615,2626,5241,1571,1413,2984,12999,12336,25335,5904,5813,11717,2841,2958,5799,1535,1504,3039,10280,10275,20555,584,737,1321,295,629,924,1705,882,2587,1178,1812,2990,42,43,85,3804,4103,7907,1810,2606,4416,561,872,1433,293,459,752,1036,1825,2861,28,26,54,3728,5788,9516,167,245,412,422,904,1326,8,14,22,597,1163,1760,9195,8993,18188,43746,45455,89201
125,3248,3045,6293,10298,9286,19584,3636,3646,7282,1250,1214,2464,15184,14146,29330,7873,7579,15452,3444,3356,6800,1513,1195,2708,12830,12130,24960,1327,1115,2442,852,1395,2247,1344,673,2017,1685,2201,3886,104,76,180,5312,5460,10772,5246,5763,11009,1976,1862,3838,673,687,1360,1924,2053,3977,102,90,192,9921,10455,20376,932,988,1920,947,1452,2399,58,65,123,1937,2505,4442,17728,15020,32748,66160,62761,128921
126,1499,1330,2829,4047,3807,7854,1459,1449,2908,619,524,1143,6125,5780,11905,2895,2729,5624,1991,1302,3293,924,941,1865,5810,4972,10782,322,292,614,248,442,690,451,226,677,558,885,1443,17,22,39,1596,1867,3463,3983,4660,8643,1114,1113,2227,354,372,726,1090,1299,2389,47,51,98,6588,7495,14083,172,194,366,332,520,852,4,15,19,508,729,1237,3939,3911,7850,26065,26084,52149
127,2978,2767,5745,10839,9915,20754,3571,3594,7165,1626,1661,3287,16036,15170,31206,9639,9136,18775,3246,3294,6540,1406,1400,2806,14291,13830,28121,1279,1213,2492,581,1236,1817,1529,656,2185,1374,1820,3194,89,85,174,4852,5010,9862,3888,4992,8880,653,883,1536,488,642,1130,853,1255,2108,57,71,128,5939,7843,13782,527,735,1262,501,1065,1566,47,52,99,1075,1852,2927,14446,14344,28790,59617,60816,120433
128,2292,2139,4431,6283,5967,12250,2073,2014,4087,548,514,1062,8904,8495,17399,4455,4289,8744,1852,1866,3718,800,782,1582,7107,6937,14044,342,363,705,126,249,375,1313,523,1836,735,1106,1841,28,28,56,2544,2269,4813,2116,2742,4858,343,552,895,377,405,782,912,1325,2237,23,22,45,3771,5046,8817,99,132,231,355,639,994,8,11,19,462,782,1244,5061,5110,10171,30141,30778,60919
197,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,14,3,17
199,37,39,76,157,140,297,20,13,33,19,21,40,196,174,370,119,121,240,15,14,29,18,12,30,152,147,299,43,32,75,26,31,57,28,33,61,35,73,108,3,4,7,135,173,308,95,136,231,58,62,120,13,13,26,43,63,106,0,4,4,209,278,487,28,33,61,23,35,58,4,0,4,55,68,123,1956,864,2820,2740,1743,4483
