region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
111,36405,72241,626,3406,3514,15920,1267,5690,19914,77336,25321,102352,1970,8074,3218,10783,7595,23755,12783,42612,38104,144964,213,966,1082,3751,683,2345,6505,17352,8483,24414,616,1857,1578,3463,5871,12468,8065,17788,16548,42202,1502,3102,92559,262509
112,26183,51797,359,1927,2471,11404,709,3216,12251,48359,15790,64906,882,3557,1944,6187,3877,11888,6703,21632,22493,86538,145,636,907,3161,357,1271,5359,14351,6768,19419,356,1092,1283,2710,3532,7409,5171,11211,11939,30630,793,1632,61408,170597
113,15788,31172,350,1959,1820,8542,560,2551,9273,37832,12003,50884,658,2675,1187,3722,2729,8488,4574,14885,16577,65769,78,381,417,1472,267,977,2886,8136,3648,10966,170,528,471,1017,1829,3876,2470,5421,6118,16387,583,1210,39066,114538
114,17655,34867,270,1477,1444,6605,471,2155,7069,28137,9254,38374,625,2559,1116,3593,2480,7644,4221,13796,13475,52170,85,371,514,1778,242,827,2734,7464,3575,10440,201,614,585,1234,1873,3901,2659,5749,6234,16189,404,846,37768,104072
115,17477,34850,623,3451,3821,17564,847,3868,15938,63770,21229,88653,2641,11154,3663,12905,6620,21463,12924,45522,34153,134175,91,390,471,1652,162,567,1922,5145,2646,7754,387,1259,730,1730,2300,5145,3417,8134,6063,15888,499,1077,58192,185990
116,20632,41805,1008,5948,4279,20642,1586,7595,23036,91477,29909,125662,2440,10661,3100,10939,8001,26621,13541,48221,43450,173883,305,1554,1133,4384,828,3196,6288,18323,8554,27457,641,2177,1199,2791,5384,12250,7224,17218,15778,44675,1254,2725,81114,263088
117,29904,58952,129,727,1083,4828,306,1326,11298,40576,12816,47457,621,2601,1411,4644,3021,9707,5053,16952,17869,64409,56,284,335,1131,220,773,2670,6633,3281,8821,293,907,1043,2268,3146,6786,4482,9961,7763,18782,2412,5109,57948,147252
118,24195,47669,209,1089,2026,9065,297,1273,15012,56480,17544,67907,1199,4850,2431,8263,3777,11851,7407,24964,24951,92871,32,135,423,1365,143,458,2660,6412,3258,8370,351,1082,1149,2572,3096,6521,4596,10175,7854,18545,1736,3651,58736,162736
119,42115,85242,1347,7942,6761,32357,1806,8496,35494,139773,45408,188568,4197,18402,5619,19733,14936,49262,24752,87397,70160,275965,308,1514,1515,5593,778,2905,7481,20761,10082,30773,1075,3627,2530,5917,9758,21949,13363,31493,23445,62266,2898,6299,138618,429772
120,25875,51588,284,1526,2600,11738,458,1976,17948,66597,21290,81837,1588,6750,3027,10399,5543,17862,10158,35011,31448,116848,48,224,517,1731,177,600,3037,7509,3779,10064,435,1371,1368,3063,3926,8465,5729,12899,9508,22963,1833,3906,68664,195305
121,37938,74811,483,2544,4994,22332,615,2640,27786,106543,33878,134059,2691,11044,6069,20798,7088,22123,15848,53965,49726,188024,85,335,790,2572,135,431,3299,8207,4309,11545,618,1918,2044,4716,4202,8862,6864,15496,11173,27041,1803,3788,100640,293664
122,23759,46907,381,1970,2982,13384,542,2365,18705,72487,22610,90206,1763,7206,2759,9437,5037,15896,9559,32539,32169,122745,59,253,553,1822,176,523,2520,6316,3308,8914,381,1188,957,2153,3108,6575,4446,9916,7754,18830,801,1672,64483,190154
123,18485,37122,802,4598,3126,14939,1331,6306,15805,63609,21064,89452,2011,8611,2241,7708,6943,22877,11195,39196,32259,128648,215,1021,900,3411,592,2203,5016,14300,6723,20935,553,1796,956,2204,3918,8746,5427,12746,12150,33681,858,1836,63752,201287
124,24769,49482,861,4855,3642,17233,1380,6381,18954,75136,24837,103605,2237,9516,2556,8638,7813,25356,12606,43510,37443,147115,224,1055,992,3548,624,2272,5857,15963,7697,22838,599,1933,1261,2799,4873,10674,6733,15406,14430,38244,1024,2112,77666,236953
125,31297,63360,1038,6312,4879,23648,1333,6429,28164,109702,35414,146091,2936,13158,4297,15147,9398,31224,16631,59529,52045,205620,248,1232,1121,4270,562,2105,5430,15207,7361,22814,795,2718,1840,4368,6508,14695,9143,21781,16504,44595,2357,5177,102203,318752
126,14777,29460,224,1163,2112,9398,304,1352,11447,43679,14087,55592,1432,6026,2609,9105,4047,13026,8088,28157,22175,83749,34,156,284,951,121,403,1482,3700,1921,5210,300,936,835,1942,2300,4965,3435,7843,5356,13053,871,1833,43179,128095
127,22338,45606,1216,7083,5791,28131,1872,9021,23286,94669,32165,138904,3708,16578,4091,14711,11530,39267,19329,70556,51494,209460,335,1606,1492,5682,827,3118,6777,19711,9431,30117,988,3456,1697,4139,6992,16521,9677,24116,19108,54233,1605,3579,94545,312878
128,20186,40015,444,2402,2810,12758,632,2841,14898,58484,18784,76485,2184,9189,2530,8945,6112,19703,10826,37837,29610,114322,74,291,493,1680,217,745,2563,6661,3347,9377,469,1513,834,1897,3163,6800,4466,10210,7813,19587,702,1461,58311,175385
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
