region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
111,105810,276547,7503,12818,4684,9804,12187,22622,7900,12204,2130,3447,1671,2917,187,326,11888,18894,609,936,11,30,285,572,905,1538,118,192,130908,319793,11395,0,142303,319793
112,66653,171548,7019,13297,3825,7747,10844,21044,6466,10885,1345,2367,618,1103,254,416,8683,14771,2268,3450,71,117,251,499,2590,4066,90,180,88860,211609,11059,0,99919,211609
113,48604,126536,1561,2683,289,552,1850,3235,3626,5835,97,137,84,121,42,77,3849,6170,238,326,33,78,190,414,461,818,75,148,54839,136907,8019,0,62858,136907
114,46876,115028,2539,4504,505,944,3044,5448,1693,2435,22,37,15,16,84,143,1814,2631,652,939,14,33,95,207,761,1179,79,145,52574,124431,16504,0,69078,124431
115,56803,181613,1727,3262,4198,10593,5925,13855,791,1229,667,1364,830,1643,109,241,2397,4477,269,427,16,44,17,39,302,510,51,113,65478,200568,3812,0,69290,200568
116,78129,247569,3999,10386,6931,21305,10930,31691,1313,1990,1568,3647,1915,4865,145,273,4941,10775,274,420,13,27,109,267,396,714,73,174,94469,290923,4410,0,98879,290923
117,16176,45191,9393,21417,14818,35567,24211,56984,7321,12902,13991,26546,45776,83566,187,309,67275,123323,10,20,3,10,611,1485,624,1515,602,994,108888,228007,11639,0,120527,228007
118,24528,73182,6803,17157,10764,27600,17567,44757,9717,19184,20512,38966,21987,40867,101,212,52317,99229,8,19,3,0,408,955,419,974,172,381,95003,218523,10106,0,105109,218523
119,101439,313820,10171,24310,12230,36150,22401,60460,17080,39934,19652,46001,12807,30472,292,655,49831,117062,130,199,14,37,746,1879,890,2115,286,766,174847,494223,10449,0,185296,494223
120,41928,121997,7352,17287,8740,21256,16092,38543,11066,21923,13390,27966,13601,29476,218,423,38275,79788,5,4,3,4,707,1615,715,1623,153,316,97163,242267,7326,0,104489,242267
121,73403,220292,4001,8757,7437,17366,11438,26123,9427,17242,16879,31590,26519,51156,203,378,53028,100366,43,67,3,0,237,486,283,553,221,480,138373,347814,12083,0,150456,347814
122,51423,154801,2364,5082,4700,11325,7064,16407,7245,13193,12336,23671,6751,12573,322,636,26654,50073,83,135,3,7,246,521,332,663,73,153,85546,222097,8384,0,93930,222097
123,64619,198822,4715,10162,3974,10444,8689,20606,1401,2231,460,779,286,503,117,217,2264,3730,162,225,14,50,174,477,350,752,42,103,75964,224013,4020,0,79984,224013
124,83676,239641,4872,9695,4730,10990,9602,20685,2766,5123,1918,3319,510,950,343,717,5537,10109,177,289,15,41,158,345,350,675,105,170,99270,271280,7862,0,107132,271280
125,75181,234672,7617,18888,9290,27591,16907,46479,12036,26693,14765,35690,9247,22206,270,594,36318,85183,14,20,19,42,258,709,291,771,215,512,128912,367617,7632,0,136544,367617
126,34594,103395,3384,7785,4008,9817,7392,17602,3204,5663,7467,14755,5191,10671,56,109,15918,31198,14,22,0,0,107,247,121,269,28,68,58053,152532,3903,0,61956,152532
127,80646,272723,5232,14626,8261,25521,13493,40147,3221,7001,5446,12769,3668,9154,199,463,12534,29387,176,249,8,9,107,259,291,517,103,263,107067,343037,4743,0,111810,343037
128,50209,151876,3040,5712,5562,13018,8602,18730,3620,5887,7360,13688,4923,8940,120,237,16023,28752,158,252,4,5,145,303,307,560,18,39,75159,199957,4890,0,80049,199957
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
